Organism_name	CAI	Host	CodonSum
Canis familiaris papillomavirus 8 :Chipapillomavirus 3:dsDNA:Canis lupus familiaris:GCF_000894855.1	0.673373971895932	Canis_lupus_familiarisgsd.UU_Cfam_GSD_1.0	2680
La Crosse virus :Orthobunyavirus lacrosseense:ssRNA(-)::GCF_000850965.1	0.637896419081549	Canis_lupus_familiarisgsd.UU_Cfam_GSD_1.0	4031
Influenza C virus (C/Ann Arbor/1/50) :Gammainfluenzavirus influenzae:ssRNA(-)::GCF_000856665.10	0.652278942290357	Canis_lupus_familiarisgsd.UU_Cfam_GSD_1.0	4266
Genomoviridae sp. :Genomoviridae sp.:ssDNA::GCF_018584565.1	0.713350589615362	Canis_lupus_familiarisgsd.UU_Cfam_GSD_1.0	620
Feline morbillivirus :Morbillivirus felis:ssRNA(-):Felis catus:GCF_002815235.1	0.62099533711302	Canis_lupus_familiarisgsd.UU_Cfam_GSD_1.0	4857
Genomoviridae sp. :Genomoviridae sp.:ssDNA::GCF_018584615.1	0.715036421103734	Canis_lupus_familiarisgsd.UU_Cfam_GSD_1.0	640
Canine papillomavirus 21 :Canine papillomavirus 21:dsDNA:Canis lupus familiaris:GCF_004133925.1	0.693740364337138	Canis_lupus_familiarisgsd.UU_Cfam_GSD_1.0	2524
Henipavirus nipahense :Henipavirus nipahense:ssRNA(-)::GCF_000863625.1	0.662741537938993	Canis_lupus_familiarisgsd.UU_Cfam_GSD_1.0	5607
Canine mastadenovirus A :Canine mastadenovirus A:dsDNA:Canis lupus familiaris:GCF_000845925.1	0.692993163113597	Canis_lupus_familiarisgsd.UU_Cfam_GSD_1.0	9850
Lyssavirus mokola :Lyssavirus mokola:ssRNA(-)::GCF_000856485.1	0.684562708329303	Canis_lupus_familiarisgsd.UU_Cfam_GSD_1.0	3604
Anelloviridae sp. :Anelloviridae sp.:ssDNA(-)::GCF_004289975.1	0.676958363070771	Canis_lupus_familiarisgsd.UU_Cfam_GSD_1.0	688
Rotavirus C :Rotavirus C:dsRNA::GCF_000864225.1	0.605747947485868	Canis_lupus_familiarisgsd.UU_Cfam_GSD_1.0	5608
Parvoviridae sp. :Parvoviridae sp.:ssDNA(+/-):Grus japonensis:GCF_003389935.1	0.630637182653043	Canis_lupus_familiarisgsd.UU_Cfam_GSD_1.0	1140
Feline calicivirus :Feline calicivirus:ssRNA(+)::GCF_000853345.1	0.692614723175557	Canis_lupus_familiarisgsd.UU_Cfam_GSD_1.0	2537
Norovirus GIV :Norwalk virus:ssRNA(+):Homo sapiens:GCF_008704005.1	0.708366851109919	Canis_lupus_familiarisgsd.UU_Cfam_GSD_1.0	2476
Genomoviridae sp. :Genomoviridae sp.:ssDNA:unidentified:GCF_018591265.1	0.701759086593808	Canis_lupus_familiarisgsd.UU_Cfam_GSD_1.0	640
Avian gyrovirus 2 :Gyrovirus galga1:ssDNA(-):Gallus gallus:GCF_000891935.1	0.668034608483582	Canis_lupus_familiarisgsd.UU_Cfam_GSD_1.0	815
Genomoviridae sp. :Genomoviridae sp.:ssDNA::GCF_018584435.1	0.715132253664678	Canis_lupus_familiarisgsd.UU_Cfam_GSD_1.0	653
Human mastadenovirus F :Human mastadenovirus F:dsDNA:Homo sapiens:GCF_000846685.1	0.699253582656384	Canis_lupus_familiarisgsd.UU_Cfam_GSD_1.0	11125
Borna disease virus 1 :Orthobornavirus bornaense:ssRNA(-):Equus:GCF_002366305.1	0.659358670269476	Canis_lupus_familiarisgsd.UU_Cfam_GSD_1.0	2911
Canine vesivirus :Canine vesivirus:ssRNA(+)::GCF_000851085.1	0.712767663104246	Canis_lupus_familiarisgsd.UU_Cfam_GSD_1.0	2753
Genomoviridae sp. :Genomoviridae sp.:ssDNA::GCF_018584595.1	0.705881363621311	Canis_lupus_familiarisgsd.UU_Cfam_GSD_1.0	632
Genomoviridae sp. :Genomoviridae sp.:ssDNA::GCF_018584445.1	0.699298631742499	Canis_lupus_familiarisgsd.UU_Cfam_GSD_1.0	643
Rotavirus I :Rotavirus I:dsRNA:Canis lupus familiaris:GCF_000973395.3	0.609894425413228	Canis_lupus_familiarisgsd.UU_Cfam_GSD_1.0	5706
Torque teno virus :Torque teno virus:ssDNA(-)::GCF_018580245.1	0.660001959535712	Canis_lupus_familiarisgsd.UU_Cfam_GSD_1.0	1044
Canis familiaris papillomavirus 13 :Taupapillomavirus 2:dsDNA:Canis lupus familiaris:GCF_000920395.1	0.702463602968939	Canis_lupus_familiarisgsd.UU_Cfam_GSD_1.0	2639
Genomoviridae sp. :Genomoviridae sp.:ssDNA::GCF_018584535.1	0.713646794615493	Canis_lupus_familiarisgsd.UU_Cfam_GSD_1.0	622
Influenza A virus (A/Hong Kong/1073/99(H9N2)) :Alphainfluenzavirus influenzae:ssRNA(-)::GCF_000851145.1	0.683009234835852	Canis_lupus_familiarisgsd.UU_Cfam_GSD_1.0	4458
Canine adenovirus 1 :Canine mastadenovirus A:dsDNA::GCF_000857845.1	0.694463074787287	Canis_lupus_familiarisgsd.UU_Cfam_GSD_1.0	9890
Foot-and-mouth disease virus O :Foot-and-mouth disease virus:ssRNA(+)::GCF_002816555.1	0.738961156134717	Canis_lupus_familiarisgsd.UU_Cfam_GSD_1.0	2332
Genomoviridae sp. :Genomoviridae sp.:ssDNA::GCF_018584685.1	0.702618637427949	Canis_lupus_familiarisgsd.UU_Cfam_GSD_1.0	658
Canis familiaris papillomavirus 2 :Taupapillomavirus 1:dsDNA::GCF_000844385.1	0.674247415578272	Canis_lupus_familiarisgsd.UU_Cfam_GSD_1.0	2754
Paslahepevirus balayani :Paslahepevirus balayani:ssRNA(+)::GCF_002826225.1	0.716406051083219	Canis_lupus_familiarisgsd.UU_Cfam_GSD_1.0	2476
Norovirus GII :Norwalk virus:ssRNA(+):Homo sapiens:GCF_004193815.1	0.71359139295045	Canis_lupus_familiarisgsd.UU_Cfam_GSD_1.0	2502
Feline calicivirus :Feline calicivirus:ssRNA(+)::GCF_008767155.1	0.691179637070562	Canis_lupus_familiarisgsd.UU_Cfam_GSD_1.0	2434
Equine infectious anemia virus :Equine infectious anemia virus:ssRNA-RT::GCF_000847605.1	0.617261791900642	Canis_lupus_familiarisgsd.UU_Cfam_GSD_1.0	2483
Genomoviridae sp. :Genomoviridae sp.:ssDNA::GCF_018584495.1	0.703683123292694	Canis_lupus_familiarisgsd.UU_Cfam_GSD_1.0	656
Mammarenavirus lassaense :Mammarenavirus lassaense:ssRNA(+/-)::GCF_000851705.1	0.676901473707834	Canis_lupus_familiarisgsd.UU_Cfam_GSD_1.0	3377
Anelloviridae sp. :Anelloviridae sp.:ssDNA(-)::GCF_004290895.1	0.69358524345652	Canis_lupus_familiarisgsd.UU_Cfam_GSD_1.0	373
Genomoviridae sp. :Genomoviridae sp.:ssDNA:Melanogrammus aeglefinus:GCF_018584575.1	0.710043632875555	Canis_lupus_familiarisgsd.UU_Cfam_GSD_1.0	624
Genomoviridae sp. :Genomoviridae sp.:ssDNA::GCF_018584735.1	0.698898177786178	Canis_lupus_familiarisgsd.UU_Cfam_GSD_1.0	604
Picobirnavirus sp. :Picobirnavirus sp.:dsRNA:Capreolus capreolus:GCF_004117395.1	0.681736986687421	Canis_lupus_familiarisgsd.UU_Cfam_GSD_1.0	1366
Canine picodicistrovirus :Cadicivirus A:ssRNA(+):Canis lupus familiaris:GCF_000908335.1	0.727387234013248	Canis_lupus_familiarisgsd.UU_Cfam_GSD_1.0	2249
Genomoviridae sp. :Genomoviridae sp.:ssDNA::GCF_018584465.1	0.686157059376515	Canis_lupus_familiarisgsd.UU_Cfam_GSD_1.0	638
Anelloviridae sp. :Anelloviridae sp.:ssDNA(-)::GCF_004289775.1	0.690989535403643	Canis_lupus_familiarisgsd.UU_Cfam_GSD_1.0	742
Genomoviridae sp. :Genomoviridae sp.:ssDNA::GCF_003656345.1	0.688210034604578	Canis_lupus_familiarisgsd.UU_Cfam_GSD_1.0	738
Chicken anemia virus :Gyrovirus chickenanemia:ssDNA(-)::GCF_000864805.1	0.680143456041996	Canis_lupus_familiarisgsd.UU_Cfam_GSD_1.0	877
Lupine feces-associated gemycircularvirus 2 :Gemycircularvirus canlup1:ssDNA:Canis lupus signatus:GCF_003849005.1	0.706343862076973	Canis_lupus_familiarisgsd.UU_Cfam_GSD_1.0	643
Canine astrovirus :Canine astrovirus:ssRNA(+)::GCF_000973215.1	0.69274157418132	Canis_lupus_familiarisgsd.UU_Cfam_GSD_1.0	1723
Canine circovirus :Circovirus canine:ssDNA(+/-):Canis lupus familiaris:GCF_000906275.1	0.697547476175368	Canis_lupus_familiarisgsd.UU_Cfam_GSD_1.0	573
Genomoviridae sp. :Genomoviridae sp.:ssDNA::GCF_018584505.1	0.676589600173832	Canis_lupus_familiarisgsd.UU_Cfam_GSD_1.0	628
Genomoviridae sp. :Genomoviridae sp.:ssDNA::GCF_003846485.1	0.665201486629541	Canis_lupus_familiarisgsd.UU_Cfam_GSD_1.0	975
Genomoviridae sp. :Genomoviridae sp.:ssDNA:Metazoa:GCF_018584545.1	0.704904299789443	Canis_lupus_familiarisgsd.UU_Cfam_GSD_1.0	611
Human mastadenovirus D :Human mastadenovirus D:dsDNA::GCF_000858625.1	0.722745301735055	Canis_lupus_familiarisgsd.UU_Cfam_GSD_1.0	5641
Genomoviridae sp. :Genomoviridae sp.:ssDNA::GCF_018584455.1	0.716868038308903	Canis_lupus_familiarisgsd.UU_Cfam_GSD_1.0	651
Feline chaphamaparvovirus :Feline chaphamaparvovirus:ssDNA(+/-):Feliformia:GCF_018589405.1	0.65596385609065	Canis_lupus_familiarisgsd.UU_Cfam_GSD_1.0	1165
Torque teno canis virus :Thetatorquevirus canid1:ssDNA(-):Canis lupus familiaris:GCF_000889755.1	0.68195588832775	Canis_lupus_familiarisgsd.UU_Cfam_GSD_1.0	920
Canine kobuvirus :Canine kobuvirus:ssRNA(+):Canis lupus familiaris:GCF_002194365.1	0.763620530567564	Canis_lupus_familiarisgsd.UU_Cfam_GSD_1.0	2444
Lyssavirus rabies :Lyssavirus rabies:ssRNA(-)::GCF_000859625.1	0.682787976205511	Canis_lupus_familiarisgsd.UU_Cfam_GSD_1.0	3615
Alphacoronavirus sp. :Alphacoronavirus sp.:ssRNA(+)::GCF_023124405.1	0.689578840960613	Canis_lupus_familiarisgsd.UU_Cfam_GSD_1.0	2262
Louping ill virus :Orthoflavivirus loupingi:ssRNA(+)::GCF_000863165.1	0.710993330074532	Canis_lupus_familiarisgsd.UU_Cfam_GSD_1.0	3414
Genomoviridae sp. :Genomoviridae sp.:ssDNA::GCF_018584515.1	0.726984521690797	Canis_lupus_familiarisgsd.UU_Cfam_GSD_1.0	555
Severe fever with thrombocytopenia syndrome virus :Bandavirus dabieense:ssRNA(+/-):Homo sapiens:GCF_003087855.1	0.716931210951269	Canis_lupus_familiarisgsd.UU_Cfam_GSD_1.0	3695
Transmissible gastroenteritis virus :Alphacoronavirus 1:ssRNA(+):Sus scrofa:GCF_002985995.1	0.684666354862357	Canis_lupus_familiarisgsd.UU_Cfam_GSD_1.0	6339
Genomoviridae sp. :Genomoviridae sp.:ssDNA::GCF_018584635.1	0.709897241754291	Canis_lupus_familiarisgsd.UU_Cfam_GSD_1.0	670
Monkeypox virus :Monkeypox virus:dsDNA:Homo sapiens:GCF_014621545.1	0.625602957510218	Canis_lupus_familiarisgsd.UU_Cfam_GSD_1.0	55179
European brown hare syndrome virus :European brown hare syndrome virus:ssRNA(+)::GCF_000857785.1	0.698126461898166	Canis_lupus_familiarisgsd.UU_Cfam_GSD_1.0	2448
Lyssavirus irkut :Lyssavirus irkut:ssRNA(-)::GCF_000905355.1	0.684864427660472	Canis_lupus_familiarisgsd.UU_Cfam_GSD_1.0	3602
Canine picornavirus :Mischivirus D:ssRNA(+):Canis lupus familiaris:GCF_004788075.1	0.718011130566536	Canis_lupus_familiarisgsd.UU_Cfam_GSD_1.0	2213
Faeces associated gemycircularvirus 15 :Gemygorvirus cania1:ssDNA:Canis lupus familiaris:GCF_001645955.1	0.698761627407809	Canis_lupus_familiarisgsd.UU_Cfam_GSD_1.0	861
Parainfluenza virus 5 :Orthorubulavirus mammalis:ssRNA(-)::GCF_000854805.1	0.647486422512001	Canis_lupus_familiarisgsd.UU_Cfam_GSD_1.0	4893
Cowpox virus :Cowpox virus:dsDNA::GCF_000839185.1	0.626246223213735	Canis_lupus_familiarisgsd.UU_Cfam_GSD_1.0	69582
Alphacoronavirus sp. :Alphacoronavirus sp.:ssRNA(+)::GCF_023124385.1	0.685098648819792	Canis_lupus_familiarisgsd.UU_Cfam_GSD_1.0	2258
La Crosse virus :Orthobunyavirus lacrosseense:ssRNA(-)::GCF_004789695.1	0.638298797685098	Canis_lupus_familiarisgsd.UU_Cfam_GSD_1.0	4031
Genomoviridae sp. :Genomoviridae sp.:ssDNA::GCF_018584295.1	0.717890358401809	Canis_lupus_familiarisgsd.UU_Cfam_GSD_1.0	647
Human mastadenovirus C :Human mastadenovirus C:dsDNA:Homo sapiens:GCF_000845085.1	0.711843407837139	Canis_lupus_familiarisgsd.UU_Cfam_GSD_1.0	11720
Influenza A virus (A/goose/Guangdong/1/1996(H5N1)) :Alphainfluenzavirus influenzae:ssRNA(-):Anatidae:GCF_000864105.1	0.688528284162483	Canis_lupus_familiarisgsd.UU_Cfam_GSD_1.0	4809
Eastern equine encephalitis virus :Eastern equine encephalitis virus:ssRNA(+)::GCF_000862705.1	0.677724410747091	Canis_lupus_familiarisgsd.UU_Cfam_GSD_1.0	6445
Human mastadenovirus D :Human mastadenovirus D:dsDNA:Homo sapiens:GCF_000845985.1	0.74110824290991	Canis_lupus_familiarisgsd.UU_Cfam_GSD_1.0	11415
Genomoviridae sp. :Genomoviridae sp.:ssDNA::GCF_018584305.1	0.694718649793675	Canis_lupus_familiarisgsd.UU_Cfam_GSD_1.0	617
Canine minute virus :Bocaparvovirus carnivoran1:ssDNA(+/-):Canis lupus familiaris:GCF_003033225.1	0.648137703533468	Canis_lupus_familiarisgsd.UU_Cfam_GSD_1.0	2234
Lambdapapillomavirus 2 :Lambdapapillomavirus 2:dsDNA::GCF_000840825.1	0.651948074844347	Canis_lupus_familiarisgsd.UU_Cfam_GSD_1.0	2239
Genomoviridae sp. :Genomoviridae sp.:ssDNA:Melanogrammus aeglefinus:GCF_018584655.1	0.735759396075738	Canis_lupus_familiarisgsd.UU_Cfam_GSD_1.0	647
Pneumovirus dog/Bari/100-12/ITA/2012 :Orthopneumovirus muris:ssRNA(-):Canis lupus familiaris:GCF_000926375.1	0.661186197223131	Canis_lupus_familiarisgsd.UU_Cfam_GSD_1.0	4570
Genomoviridae sp. :Genomoviridae sp.:ssDNA:Oncorhynchus mykiss:GCF_018584625.1	0.742273227244613	Canis_lupus_familiarisgsd.UU_Cfam_GSD_1.0	643
Genomoviridae sp. :Genomoviridae sp.:ssDNA::GCF_018584485.1	0.692483908020683	Canis_lupus_familiarisgsd.UU_Cfam_GSD_1.0	646
Mammalian orthoreovirus 3 :Mammalian orthoreovirus:dsRNA:Paguma larvata:GCF_000924315.1	0.644515941836882	Canis_lupus_familiarisgsd.UU_Cfam_GSD_1.0	7720
Genomoviridae sp. :Genomoviridae sp.:ssDNA::GCF_018584555.1	0.718940875734621	Canis_lupus_familiarisgsd.UU_Cfam_GSD_1.0	639
Genomoviridae sp. :Genomoviridae sp.:ssDNA::GCF_018584725.1	0.714696157726395	Canis_lupus_familiarisgsd.UU_Cfam_GSD_1.0	633
Genomoviridae sp. :Genomoviridae sp.:ssDNA::GCF_018584415.1	0.700924283706182	Canis_lupus_familiarisgsd.UU_Cfam_GSD_1.0	640
Paslahepevirus balayani :Paslahepevirus balayani:ssRNA(+):Egretta garzetta:GCF_023120345.1	0.655476097977126	Canis_lupus_familiarisgsd.UU_Cfam_GSD_1.0	2222
Canis familiaris papillomavirus 4 :Chipapillomavirus 2:dsDNA:Canis lupus familiaris:GCF_000878975.1	0.685431592431876	Canis_lupus_familiarisgsd.UU_Cfam_GSD_1.0	2373
Genomoviridae sp. :Genomoviridae sp.:ssDNA::GCF_018584705.1	0.717002896479888	Canis_lupus_familiarisgsd.UU_Cfam_GSD_1.0	641
Norovirus GII :Norwalk virus:ssRNA(+):Homo sapiens:GCF_008711635.1	0.708200981771403	Canis_lupus_familiarisgsd.UU_Cfam_GSD_1.0	2492
Suid alphaherpesvirus 1 :Varicellovirus suidalpha1:dsDNA:Sus scrofa:GCF_000843825.1	0.672617421001592	Canis_lupus_familiarisgsd.UU_Cfam_GSD_1.0	35538
Canis familiaris papillomavirus 16 :Chipapillomavirus 2:dsDNA:Canis lupus familiaris:GCF_000954895.1	0.676981491372809	Canis_lupus_familiarisgsd.UU_Cfam_GSD_1.0	2649
Genomoviridae sp. :Genomoviridae sp.:ssDNA:Melanogrammus aeglefinus:GCF_018584335.1	0.689314841723861	Canis_lupus_familiarisgsd.UU_Cfam_GSD_1.0	624
Norovirus GIV :Norwalk virus:ssRNA(+):Felis catus:GCF_010478905.1	0.729318219721284	Canis_lupus_familiarisgsd.UU_Cfam_GSD_1.0	2578
Paslahepevirus balayani :Paslahepevirus balayani:ssRNA(+):Alces alces:GCF_023120075.1	0.675230682437069	Canis_lupus_familiarisgsd.UU_Cfam_GSD_1.0	2381
Canis familiaris papillomavirus 3 :Chipapillomavirus 1:dsDNA:Canis lupus familiaris:GCF_000869325.1	0.687532101150296	Canis_lupus_familiarisgsd.UU_Cfam_GSD_1.0	2367
Canis familiaris papillomavirus 9 :Chipapillomavirus 1:dsDNA:Canis lupus familiaris:GCF_000894895.1	0.679771027427274	Canis_lupus_familiarisgsd.UU_Cfam_GSD_1.0	2582
Norovirus dog/GVI.1/HKU_Ca026F/2007/HKG :Norwalk virus:ssRNA(+):Canis lupus familiaris:GCF_007609015.1	0.719904701161801	Canis_lupus_familiarisgsd.UU_Cfam_GSD_1.0	2498
Severe acute respiratory syndrome coronavirus 2 :Severe acute respiratory syndrome-related coronavirus:ssRNA(+):Homo sapiens:GCF_009858895.2	0.659236447639367	Canis_lupus_familiarisgsd.UU_Cfam_GSD_1.0	9744
Canine adenovirus 2 :Canine mastadenovirus A:dsDNA::GCF_000856885.1	0.722830129553213	Canis_lupus_familiarisgsd.UU_Cfam_GSD_1.0	10091
Genomoviridae sp. :Genomoviridae sp.:ssDNA::GCF_018584675.1	0.688628487445774	Canis_lupus_familiarisgsd.UU_Cfam_GSD_1.0	631
Genomoviridae sp. :Genomoviridae sp.:ssDNA::GCF_018584745.1	0.754807389456096	Canis_lupus_familiarisgsd.UU_Cfam_GSD_1.0	567
Getah virus :Getah virus:ssRNA(+)::GCF_000855805.1	0.674770577925508	Canis_lupus_familiarisgsd.UU_Cfam_GSD_1.0	4549
Genomoviridae sp. :Genomoviridae sp.:ssDNA::GCF_018584285.1	0.689076572191714	Canis_lupus_familiarisgsd.UU_Cfam_GSD_1.0	643
Genomoviridae sp. :Genomoviridae sp.:ssDNA:Melanogrammus aeglefinus:GCF_018584525.1	0.705105742434186	Canis_lupus_familiarisgsd.UU_Cfam_GSD_1.0	630
Canis familiaris papillomavirus 10 :Chipapillomavirus 3:dsDNA:Canis lupus familiaris:GCF_000896375.1	0.674846148874165	Canis_lupus_familiarisgsd.UU_Cfam_GSD_1.0	2686
Parvoviridae sp. :Parvoviridae sp.:ssDNA(+/-):Grus japonensis:GCF_003389915.1	0.617652492928175	Canis_lupus_familiarisgsd.UU_Cfam_GSD_1.0	1197
Human gammaherpesvirus 4 :Lymphocryptovirus humangamma4:dsDNA:Homo sapiens:GCF_002402265.1	0.71330764374601	Canis_lupus_familiarisgsd.UU_Cfam_GSD_1.0	42335
Morbillivirus canis :Morbillivirus canis:ssRNA(-)::GCF_000854065.1	0.660357832478639	Canis_lupus_familiarisgsd.UU_Cfam_GSD_1.0	4989
Genomoviridae sp. :Genomoviridae sp.:ssDNA::GCF_018584325.1	0.679556359997579	Canis_lupus_familiarisgsd.UU_Cfam_GSD_1.0	612
Alphacoronavirus sp. :Alphacoronavirus sp.:ssRNA(+)::GCF_023124395.1	0.70808081851911	Canis_lupus_familiarisgsd.UU_Cfam_GSD_1.0	8761
Canine papillomavirus 22 :Canine papillomavirus 22:dsDNA:Canis lupus familiaris:GCF_004133945.1	0.699369845215529	Canis_lupus_familiarisgsd.UU_Cfam_GSD_1.0	2616
Encephalomyocarditis virus :Cardiovirus A:ssRNA(+)::GCF_000862985.1	0.720621719853597	Canis_lupus_familiarisgsd.UU_Cfam_GSD_1.0	3464
Genomoviridae sp. :Genomoviridae sp.:ssDNA::GCF_018584715.1	0.720736653742049	Canis_lupus_familiarisgsd.UU_Cfam_GSD_1.0	641
Genomoviridae sp. :Genomoviridae sp.:ssDNA::GCF_003846465.1	0.663955233200776	Canis_lupus_familiarisgsd.UU_Cfam_GSD_1.0	822
Canis familiaris papillomavirus 6 :Lambdapapillomavirus 3:dsDNA:Canis lupus familiaris:GCF_000884335.1	0.657278708271822	Canis_lupus_familiarisgsd.UU_Cfam_GSD_1.0	2238
Norovirus GII :Norwalk virus:ssRNA(+):Homo sapiens:GCF_003638685.1	0.698749503864849	Canis_lupus_familiarisgsd.UU_Cfam_GSD_1.0	2507
Norovirus GIV :Norwalk virus:ssRNA(+):Homo sapiens:GCF_001595715.1	0.712388178803475	Canis_lupus_familiarisgsd.UU_Cfam_GSD_1.0	2485
Influenza A virus (A/California/07/2009(H1N1)) :Alphainfluenzavirus influenzae:ssRNA(-):Homo sapiens:GCF_001343785.1	0.676683199219004	Canis_lupus_familiarisgsd.UU_Cfam_GSD_1.0	4681
Peste des petits ruminants virus :Morbillivirus caprinae:ssRNA(-):Ovis aries:GCF_000866445.1	0.67029385869232	Canis_lupus_familiarisgsd.UU_Cfam_GSD_1.0	4884
Canine bocavirus 3 :Canine bocavirus 3:ssDNA(+/-):Canis lupus familiaris:GCF_029883525.1	0.68053143300255	Canis_lupus_familiarisgsd.UU_Cfam_GSD_1.0	1661
Anelloviridae sp. :Anelloviridae sp.:ssDNA(-)::GCF_004290675.1	0.702215840230047	Canis_lupus_familiarisgsd.UU_Cfam_GSD_1.0	719
Canine minute virus :Bocaparvovirus carnivoran1:ssDNA(+/-)::GCF_000863725.1	0.647121476954637	Canis_lupus_familiarisgsd.UU_Cfam_GSD_1.0	2174
Suid alphaherpesvirus 1 :Varicellovirus suidalpha1:dsDNA:Sus scrofa:GCF_008791805.1	0.672879190351598	Canis_lupus_familiarisgsd.UU_Cfam_GSD_1.0	35535
Lyssavirus lagos :Lyssavirus lagos:ssRNA(-):Eidolon helvum:GCF_000905975.1	0.68170825397305	Canis_lupus_familiarisgsd.UU_Cfam_GSD_1.0	3606
Hepatitis B virus :Hepatitis B virus:dsDNA-RT::GCF_000861825.2	0.675832194435141	Canis_lupus_familiarisgsd.UU_Cfam_GSD_1.0	2277
West Nile virus :Orthoflavivirus nilense:ssRNA(+)::GCF_000875385.1	0.709008210016047	Canis_lupus_familiarisgsd.UU_Cfam_GSD_1.0	7181
Rotavirus A :Rotavirus A:dsRNA::GCF_000880735.1	0.603169640897449	Canis_lupus_familiarisgsd.UU_Cfam_GSD_1.0	5897
Influenza A virus (A/Puerto Rico/8/1934(H1N1)) :Alphainfluenzavirus influenzae:ssRNA(-)::GCF_000865725.1	0.681401494467677	Canis_lupus_familiarisgreatdane.UMICH_Zoey_3.1	4789
Canine bocavirus 1 :Bocaparvovirus carnivoran2:ssDNA(+/-):Canis lupus familiaris:GCF_000905315.1	0.682659269547691	Canis_lupus_familiarisgreatdane.UMICH_Zoey_3.1	2129
Genomoviridae sp. :Genomoviridae sp.:ssDNA::GCF_018584665.1	0.683602137146849	Canis_lupus_familiarisgreatdane.UMICH_Zoey_3.1	626
West Nile virus :Orthoflavivirus nilense:ssRNA(+)::GCF_000861085.1	0.706521230090551	Canis_lupus_familiarisgreatdane.UMICH_Zoey_3.1	4621
Canis familiaris papillomavirus 8 :Chipapillomavirus 3:dsDNA:Canis lupus familiaris:GCF_000894855.1	0.669586928414805	Canis_lupus_familiarisgreatdane.UMICH_Zoey_3.1	2680
La Crosse virus :Orthobunyavirus lacrosseense:ssRNA(-)::GCF_000850965.1	0.633190904529319	Canis_lupus_familiarisgreatdane.UMICH_Zoey_3.1	4031
Influenza C virus (C/Ann Arbor/1/50) :Gammainfluenzavirus influenzae:ssRNA(-)::GCF_000856665.10	0.645380710108928	Canis_lupus_familiarisgreatdane.UMICH_Zoey_3.1	4266
Genomoviridae sp. :Genomoviridae sp.:ssDNA::GCF_018584565.1	0.709842269989486	Canis_lupus_familiarisgreatdane.UMICH_Zoey_3.1	620
Feline morbillivirus :Morbillivirus felis:ssRNA(-):Felis catus:GCF_002815235.1	0.614384000615328	Canis_lupus_familiarisgreatdane.UMICH_Zoey_3.1	4857
Genomoviridae sp. :Genomoviridae sp.:ssDNA::GCF_018584615.1	0.70876955464672	Canis_lupus_familiarisgreatdane.UMICH_Zoey_3.1	640
Canine papillomavirus 21 :Canine papillomavirus 21:dsDNA:Canis lupus familiaris:GCF_004133925.1	0.688762590147693	Canis_lupus_familiarisgreatdane.UMICH_Zoey_3.1	2524
Henipavirus nipahense :Henipavirus nipahense:ssRNA(-)::GCF_000863625.1	0.655758658430265	Canis_lupus_familiarisgreatdane.UMICH_Zoey_3.1	5607
Canine mastadenovirus A :Canine mastadenovirus A:dsDNA:Canis lupus familiaris:GCF_000845925.1	0.687479657464698	Canis_lupus_familiarisgreatdane.UMICH_Zoey_3.1	9850
Lyssavirus mokola :Lyssavirus mokola:ssRNA(-)::GCF_000856485.1	0.679494288989896	Canis_lupus_familiarisgreatdane.UMICH_Zoey_3.1	3604
Anelloviridae sp. :Anelloviridae sp.:ssDNA(-)::GCF_004289975.1	0.673237656880589	Canis_lupus_familiarisgreatdane.UMICH_Zoey_3.1	688
Rotavirus C :Rotavirus C:dsRNA::GCF_000864225.1	0.599823914246051	Canis_lupus_familiarisgreatdane.UMICH_Zoey_3.1	5608
Parvoviridae sp. :Parvoviridae sp.:ssDNA(+/-):Grus japonensis:GCF_003389935.1	0.625717711909005	Canis_lupus_familiarisgreatdane.UMICH_Zoey_3.1	1140
Feline calicivirus :Feline calicivirus:ssRNA(+)::GCF_000853345.1	0.685872822153434	Canis_lupus_familiarisgreatdane.UMICH_Zoey_3.1	2537
Norovirus GIV :Norwalk virus:ssRNA(+):Homo sapiens:GCF_008704005.1	0.702935983704066	Canis_lupus_familiarisgreatdane.UMICH_Zoey_3.1	2476
Genomoviridae sp. :Genomoviridae sp.:ssDNA:unidentified:GCF_018591265.1	0.698093635930779	Canis_lupus_familiarisgreatdane.UMICH_Zoey_3.1	640
