Class	Species	UMAP1	UMAP2
RNA virus	Rehmannia mosaic virus :Rehmannia mosaic virus:ssRNA(+):Rehmannia glutinosa:GCF_000870525.1	-1.4859839946141	3.8260585263669
DNA virus	Torque teno midi virus 1 :Gammatorquevirus homidi1:ssDNA(-):Homo sapiens:GCF_000870545.1	-4.5477597608101	-1.49252721037739
RNA virus	Chrysanthemum virus B :Chrysanthemum virus B:ssRNA(+):Chrysanthemum:GCF_000870605.1	-1.98185840819664	3.05320431361258
RNA virus	Rice gall dwarf virus :Rice gall dwarf virus:dsRNA::GCF_000870625.1	-3.04933564489904	2.7462775719224
DNA virus	Tomato mild yellow leaf curl Aragua virus :Tomato mild yellow leaf curl Aragua virus:ssDNA(+/-):Solanum lycopersicum:GCF_000870725.1	0.986085076973483	4.00287815605652
RNA virus	Citrus variegation virus :Citrus variegation virus:ssRNA(+)::GCF_000870745.1	-0.566094603973636	2.88328911751687
RNA virus	European bat lyssavirus 1 :Lyssavirus hamburg:ssRNA(-):Eptesicus serotinus:GCF_000870765.1	-1.83920408379273	-0.506711505683846
RNA virus	Dichorhavirus orchidaceae :Dichorhavirus orchidaceae:ssRNA(-)::GCF_000870945.1	-1.30139219576239	-0.670604769806396
DNA virus	Kudzu mosaic virus :Kudzu mosaic virus:ssDNA(+/-):Pueraria montana:GCF_000870965.1	0.819481653625106	3.67302744289992
RNA virus	Scotophilus bat coronavirus 512 :Scotophilus bat coronavirus 512:ssRNA(+)::GCF_000870985.1	-1.52542390881706	2.1115772730411
RNA virus	Wild tomato mosaic virus :Wild tomato mosaic virus:ssRNA(+):Solanum torvum:GCF_000871025.1	-4.01346244830184	2.66988655928953
RNA virus	Hepatitis C virus genotype 2 :Hepacivirus hominis:ssRNA(+)::GCF_000871165.1	2.34578073761988	-0.691112081281371
RNA virus	Akabane virus :Orthobunyavirus akabaneense:ssRNA(-)::GCF_000871205.1	-6.53247359695051	-1.36726752778917
RNA virus	Moroccan watermelon mosaic virus :Moroccan watermelon mosaic virus:ssRNA(+):Cucurbita pepo var. melopepo:GCF_000871305.1	-3.86230331434066	2.62628627715218
DNA virus	Cyprinid herpesvirus 3 :Cyvirus cyprinidallo3:dsDNA:Cyprinus carpio:GCF_000871465.1	3.42253234581482	-2.17337001995596
RNA virus	Saffold virus :Cardiovirus B:ssRNA(+)::GCF_000871545.1	-3.36270788873262	0.826701449742379
RNA virus	European bat lyssavirus 2 :Lyssavirus helsinki:ssRNA(-):Homo sapiens:GCF_000871625.2	-1.74872639768088	-0.518280829683689
DNA virus	Tobacco leaf curl Thailand virus :Tobacco leaf curl Thailand virus:ssDNA(+/-):Solanum lycopersicum:GCF_000871705.1	1.07316093849626	5.48289293632766
DNA virus	Tomato leaf curl Sinaloa virus :Tomato leaf curl Sinaloa virus:ssDNA(+/-):Solanum lycopersicum:GCF_000871805.1	1.30674929219121	4.14084905587687
RNA virus	Orthorubulavirus suis :Orthorubulavirus suis:ssRNA(-)::GCF_000871825.1	-1.95151528543899	0.429172800918188
RNA virus	dengue virus type 2 :Orthoflavivirus denguei:ssRNA(+)::GCF_000871845.1	-2.3797970910485	-1.06177981150996
RNA virus	Banana bract mosaic virus :Banana bract mosaic virus:ssRNA(+):Musa acuminata:GCF_000871865.1	-4.01923896438484	2.72032538092156
RNA virus	Hepatitis C virus genotype 6 :Hepacivirus hominis:ssRNA(+)::GCF_000872025.1	2.14884851742266	-0.69196974726363
DNA virus	Human herpesvirus 4 type 2 :Lymphocryptovirus humangamma4:dsDNA:Homo sapiens:GCF_000872045.1	2.79404382979191	-1.87936810356443
RNA virus	Pineapple mealybug wilt-associated virus 1 :Pineapple mealybug wilt-associated virus 1:ssRNA(+)::GCF_000872265.1	-1.47689633895045	3.72175123176418
RNA virus	Rhinovirus C :Rhinovirus C:ssRNA(+)::GCF_000872325.1	-4.09533872763666	0.945845020682076
RNA virus	Plum bark necrosis stem pitting-associated virus :Plum bark necrosis stem pitting-associated virus:ssRNA(+):Prunus domestica:GCF_000872345.1	-1.26243912046386	3.22325934362334
DNA virus	Radish leaf curl virus :Radish leaf curl virus:ssDNA(+/-):Raphanus sativus:GCF_000872445.1	1.11680068772001	5.30668731703319
DNA virus	Abaca bunchy top virus :Abaca bunchy top virus:ssDNA(+):Musa sp.:GCF_000872625.1	-3.36611995951634	2.58813015102485
RNA virus	Raphanus sativus cryptic virus 2 :Raphanus sativus cryptic virus 2:dsRNA:Raphanus sativus:GCF_000872665.1	2.35405813012039	0.623074550797211
DNA virus	Eragrostis streak virus :Eragrostis streak virus:ssDNA(+/-):Eragrostis curvula:GCF_000872685.1	2.36434181788071	1.37629322222502
DNA virus	Tomato leaf curl Mindanao virus :Tomato leaf curl Mindanao virus:ssDNA(+/-):Solanum lycopersicum:GCF_000872745.1	1.09257067396825	5.20325480137617
RNA virus	Beluga whale coronavirus SW1 :Beluga whale coronavirus SW1:ssRNA(+):Delphinapterus leucas:GCF_000872845.1	-1.5895537871505	2.18712649177058
DNA virus	Mesta yellow vein mosaic virus :Mesta yellow vein mosaic virus:ssDNA(+/-):Hibiscus cannabinus:GCF_000873045.1	1.73686837424708	5.04280223701402
DNA virus	Betapolyomavirus tertihominis :Betapolyomavirus tertihominis:dsDNA::GCF_000873085.1	-4.98594085053776	-1.1507167510442
RNA virus	Maize white line mosaic virus :Aureusvirus zeae:ssRNA(+):Zea mays:GCF_000873205.1	1.87896076462086	-0.139040949366382
DNA virus	Erectites yellow mosaic virus :Erectites yellow mosaic virus:ssDNA(+/-):Erechtites valerianifolius:GCF_000873285.1	1.18795335887577	4.74020262871959
DNA virus	Corchorus golden mosaic virus :Corchorus golden mosaic virus:ssDNA(+/-):Corchorus capsularis:GCF_000873405.1	0.887743453204823	4.7192464377982
RNA virus	Bell pepper mottle virus :Bell pepper mottle virus:ssRNA(+):Solanum melongena:GCF_000873425.1	-1.48646421348734	3.76371428275817
RNA virus	Wheat eqlid mosaic virus :Wheat eqlid mosaic virus:ssRNA(+)::GCF_000873525.1	-3.97111825612784	2.82165669133503
RNA virus	RD114 retrovirus :RD114 retrovirus:ssRNA-RT::GCF_000873665.1	0.936817815609442	-0.78022272606186
RNA virus	Tobacco vein banding mosaic virus :Tobacco vein banding mosaic virus:ssRNA(+):Nicotiana tabacum:GCF_000873745.1	-4.00088667305082	2.51029667881759
RNA virus	Okra mosaic virus :Tymovirus abelmoschi:ssRNA(+)::GCF_000873885.1	3.81100289245104	-0.0542913479403447
DNA virus	Tomato yellow leaf curl Vietnam virus :Tomato yellow leaf curl Vietnam virus:ssDNA(+/-):Solanum lycopersicum:GCF_000873945.1	0.986064588366991	5.11389524965571
DNA virus	Tomato severe rugose virus :Tomato severe rugose virus:ssDNA(+/-):Capsicum frutescens:GCF_000874065.1	1.39081716508367	3.97675826294447
RNA virus	Basella rugose mosaic virus :Basella rugose mosaic virus:ssRNA(+):Anredera cordifolia:GCF_000874125.1	-3.8821655035924	2.30201604495276
DNA virus	Tomato mild mosaic virus :Tomato mild mosaic virus:ssDNA(+/-):Solanum lycopersicum:GCF_000874565.1	2.01768909417939	4.1072016462406
DNA virus	Tursiops truncatus papillomavirus 1 :Upsilonpapillomavirus 1:dsDNA:Tursiops truncatus:GCF_000874765.1	-3.44698240615214	-3.19151392536183
RNA virus	Mammarenavirus bearense :Mammarenavirus bearense:ssRNA(+/-):Peromyscus californicus:GCF_000874845.1	-4.29033391281397	0.642622084789728
DNA virus	Tomato leaf curl Ghana virus :Tomato leaf curl Ghana virus:ssDNA(+/-):Solanum lycopersicum:GCF_000874905.1	1.04746703004574	4.62523486717481
DNA virus	Tomato leaf curl Cebu virus :Tomato leaf curl Cebu virus:ssDNA(+/-):Solanum lycopersicum:GCF_000875005.1	1.13319895225803	5.40989749026336
RNA virus	Bean yellow disorder virus :Bean yellow disorder virus:ssRNA(+):Phaseolus vulgaris:GCF_000875065.1	-2.1650593681244	3.53625303199901
RNA virus	Enterovirus J :Enterovirus J:ssRNA(+)::GCF_000875085.1	-3.98736944283346	1.18965508769793
RNA virus	Saffold virus 2 :Cardiovirus D:ssRNA(+)::GCF_000875265.1	-3.37015131244008	0.877139490346396
DNA virus	Tomato leaf curl Palampur virus :Tomato leaf curl Palampur virus:ssDNA(+/-):Solanum lycopersicum:GCF_000875365.1	0.605721937278963	3.38057238727669
RNA virus	West Nile virus :Orthoflavivirus nilense:ssRNA(+)::GCF_000875385.1	-0.774939439467699	-1.49309009922183
DNA virus	Sweet potato leaf curl Spain virus :Sweet potato leaf curl Spain virus:ssDNA(+/-):Ipomoea batatas:GCF_000875485.1	0.0212846046597882	5.04588328795983
DNA virus	Okra mottle virus :Okra mottle virus:ssDNA(+/-):Abelmoschus esculentus:GCF_000875625.1	1.93706774249367	4.08514716382164
RNA virus	Rhinolophus bat coronavirus HKU2 :Rhinolophus bat coronavirus HKU2:ssRNA(+)::GCF_000875645.1	-1.48129853406308	2.10775433690932
DNA virus	Canis familiaris papillomavirus 4 :Chipapillomavirus 2:dsDNA:Canis lupus familiaris:GCF_000878975.1	-0.915442744585972	-2.60971751200663
RNA virus	Mammarenavirus chapareense :Mammarenavirus chapareense:ssRNA(+/-):Homo sapiens:GCF_000879235.1	-4.25416108419899	0.561118278836505
RNA virus	Radish mosaic virus :Comovirus raphani:ssRNA(+)::GCF_000879335.1	-2.92961385821196	2.17799093246982
DNA virus	Ramie mosaic virus :Tomato leaf curl Hsinchu virus:ssDNA(+/-):Boehmeria nivea:GCF_000879415.1	1.20394107485139	4.70577482586885
RNA virus	Melon aphid-borne yellows virus :Melon aphid-borne yellows virus:ssRNA(+):Benincasa hispida:GCF_000879435.1	0.986684306498017	-0.146524558545685
DNA virus	Tomato common mosaic virus :Tomato common mosaic virus:ssDNA(+/-):Solanum lycopersicum:GCF_000879555.1	1.19853731993537	4.12537146264426
RNA virus	Tomato marchitez virus :Torradovirus marchitezum:ssRNA(+)::GCF_000879575.1	-2.9606546431261	1.81745902954403
RNA virus	Potato virus T :Potato virus T:ssRNA(+):Chenopodium amaranticolor:GCF_000879695.1	-4.16589062176207	0.761325793414102
RNA virus	bovine rhinitis B virus 1 :Bovine rhinitis B virus:ssRNA(+):Bos taurus:GCF_000879775.1	-3.29010510207211	0.811476402893609
DNA virus	Beet curly top Iran virus :Beet curly top Iran virus:ssDNA(+/-):Beta vulgaris subsp. vulgaris:GCF_000879795.1	-0.405295906883342	3.50678240816226
DNA virus	Tomato leaf curl Cotabato virus :Tomato leaf curl Cotabato virus:ssDNA(+/-):Solanum lycopersicum:GCF_000879815.1	1.10751773980978	5.10487263946414
RNA virus	Miniopterus bat coronavirus HKU8 :Miniopterus bat coronavirus HKU8:ssRNA(+)::GCF_000879875.1	-1.34383881114418	2.07292319899328
DNA virus	Pepper leaf curl Yunnan virus-[YN323] :Pepper leaf curl Yunnan virus:ssDNA(+/-):Capsicum annuum:GCF_000879915.1	1.06806171476172	5.02053217823942
RNA virus	Tobacco vein distorting virus :Tobacco vein distorting virus:ssRNA(+):Nicotiana tabacum:GCF_000879975.1	0.752821272811515	-0.0679055715934882
RNA virus	Turkey coronavirus :Avian coronavirus:ssRNA(+):Meleagris gallopavo:GCF_000880055.1	-1.73521929895651	1.99568881540016
DNA virus	Ageratum yellow vein Hualian virus :Ageratum yellow vein Hualian virus:ssDNA(+/-):Solanum lycopersicum:GCF_000880075.1	0.920026841955671	4.84769672027261
DNA virus	Chickpea chlorotic dwarf virus :Chickpea chlorotic dwarf virus:ssDNA(+/-):Cicer arietinum:GCF_000880315.1	0.381429997122362	1.60449878838813
DNA virus	Tomato leaf curl Kumasi virus :Tomato leaf curl Kumasi virus:ssDNA(+/-):Solanum lycopersicum:GCF_000880355.1	1.10144003589806	4.59979615171712
DNA virus	Human mastadenovirus B :Human mastadenovirus B:dsDNA:Homo sapiens:GCF_000880515.1	1.60899003434241	-1.28673983676322
RNA virus	Astrovirus MLB1 :Astrovirus MLB1:ssRNA(+)::GCF_000880715.1	-1.97168631031671	1.97381813876878
RNA virus	Rotavirus A :Rotavirus A:dsRNA::GCF_000880735.1	-5.68472366976711	-2.49438550114593
RNA virus	Munia coronavirus HKU13-3514 :Munia coronavirus HKU13:ssRNA(+):Lonchura striata:GCF_000880835.1	-1.19585071668834	2.03078160104662
DNA virus	Erinaceus europaeus papillomavirus 1 :Dyoetapapillomavirus 1:dsDNA:Erinaceus europaeus:GCF_000880995.1	-2.69482455598453	-2.70921689923264
DNA virus	Gossypium darwinii symptomless virus :Cotton leaf curl Multan virus:ssDNA(+/-):Gossypium darwinii:GCF_000881015.1	1.70102721296658	5.01523440965377
RNA virus	Porcine kobuvirus swine/S-1-HUN/2007/Hungary :Aichivirus C:ssRNA(+):Sus scrofa:GCF_000881035.1	3.23645146919684	0.401726559344959
DNA virus	Pedilanthus leaf curl virus :Pedilanthus leaf curl virus:ssDNA(+/-)::GCF_000881095.1	0.966713658831702	5.32544284548634
RNA virus	Red clover vein mosaic virus :Red clover vein mosaic virus:ssRNA(+):Cicer arietinum:GCF_000881135.1	-1.85994613912558	3.07011902276886
DNA virus	Rhynchosia golden mosaic Yucatan virus :Rhynchosia golden mosaic Yucatan virus:ssDNA(+/-):Rhynchosia minima:GCF_000881175.1	0.948440296435143	3.96515673823621
DNA virus	Tomato leaf curl Patna virus :Tomato leaf curl Patna virus:ssDNA(+/-):Solanum lycopersicum:GCF_000881195.1	1.23641369239456	5.4501727221618
RNA virus	Highlands J virus :Highlands J virus:ssRNA(+):Buteo jamaicensis:GCF_000881255.1	0.199499952768985	-1.4347800661437
RNA virus	Grapevine virus E :Grapevine virus E:ssRNA(+):Vitis x labruscana:GCF_000881395.1	-2.28775721288711	2.8617992560795
DNA virus	Tomato leaf curl Kerala virus :Tomato leaf curl Kerala virus:ssDNA(+/-):Solanum lycopersicum:GCF_000881415.1	1.16824089413626	5.40343244938596
RNA virus	Sowbane mosaic virus :Sowbane mosaic virus:ssRNA(+):Rubus:GCF_000881455.1	1.05023985144525	-0.043238884833436
RNA virus	Senecavirus A :Senecavirus A:ssRNA(+)::GCF_000881615.1	2.12103447295724	0.685591767282319
RNA virus	Blackberry chlorotic ringspot virus :Blackberry chlorotic ringspot virus:ssRNA(+):Rubus:GCF_000881795.1	-0.601055800251299	2.93215498190216
RNA virus	Varicosavirus lactucae :Varicosavirus lactucae:ssRNA(-)::GCF_000881815.1	-1.54211003449084	-0.58364386323419
RNA virus	Soybean yellow mottle mosaic virus :Gammacarmovirus glycinis:ssRNA(+):Glycine max:GCF_000881895.1	-0.400543504642653	-0.262165089172658
RNA virus	Schlumbergera virus X :Schlumbergera virus X:ssRNA(+)::GCF_000881915.1	-0.152516810687107	-0.422620127994231
RNA virus	Asparagus virus 2 :Asparagus virus 2:ssRNA(+)::GCF_000881975.1	-0.619304953720954	2.79331956047468
DNA virus	Torque teno zalophus virus 1 :Sigmatorquevirus otari1:ssDNA(-):Zalophus californianus:GCF_000882055.1	-3.16900222436053	-0.939705678747413
DNA virus	East African cassava mosaic Kenya virus :East African cassava mosaic Kenya virus:ssDNA(+/-):Manihot esculenta:GCF_000882315.1	1.0888357517767	4.40494048464962
RNA virus	Rabbit calicivirus Australia 1 MIC-07 :Rabbit calicivirus Australia 1 MIC-07:ssRNA(+):Oryctolagus cuniculus:GCF_000882575.1	-0.233823205343204	-0.419642264897478
RNA virus	Human T-lymphotropic virus 4 :Human T-lymphotropic virus 4:ssRNA-RT:Homo sapiens:GCF_000882595.1	2.98982169270556	-0.473593397246426
DNA virus	Gossypium punctatum mild leaf curl virus :Gossypium punctatum mild leaf curl virus:ssDNA(+/-):Gossypium darwinii:GCF_000882615.1	1.46141960882205	4.87471308899019
DNA virus	Human bocavirus 2c PK :Bocaparvovirus primate2:ssDNA(+/-):Homo sapiens:GCF_000882675.1	-4.4364925477823	-1.40556737429141
DNA virus	Equus caballus papillomavirus 2 :Dyoiotapapillomavirus 1:dsDNA::GCF_000882695.1	1.79791253767358	-1.67671697383566
DNA virus	Cotton leaf curl Burewala virus :Cotton leaf curl Burewala virus:ssDNA(+/-):Gossypium hirsutum:GCF_000882715.1	1.14956471909974	5.46077171670247
RNA virus	Zika virus :Orthoflavivirus zikaense:ssRNA(+):Simiiformes:GCF_000882815.3	-0.862780639793483	-1.4507555731973
DNA virus	Euphorbia yellow mosaic virus :Euphorbia yellow mosaic virus:ssDNA(+/-):Euphorbia heterophylla:GCF_000882835.1	1.41377798761582	4.02067094764
DNA virus	Human bocavirus 3 :Bocaparvovirus primate1:ssDNA(+/-):Homo sapiens:GCF_000882855.1	-4.51525284674208	-1.47370819599005
RNA virus	Quang Binh virus :Quang Binh virus:ssRNA(+):Culex tritaeniorhynchus:GCF_000882915.1	1.47922254818075	-0.281945699846413
DNA virus	Sus scrofa papillomavirus 1 :Dyodeltapapillomavirus 1:dsDNA::GCF_000883075.1	-0.695396737845285	-2.59685411484187
RNA virus	Potato latent virus :Potato latent virus:ssRNA(+):Solanum tuberosum:GCF_000883255.1	-2.11273826225929	3.06333483227577
RNA virus	Grapevine Algerian latent virus :Tombusvirus algeriaense:ssRNA(+)::GCF_000883275.1	-0.623586464025144	3.56055040776438
RNA virus	Peach mosaic virus :Peach mosaic virus:ssRNA(+):Prunus persica:GCF_000883375.1	-3.81281623147543	1.10857857064037
RNA virus	Southern tomato virus :Amalgavirus lycopersici:dsRNA:Solanum lycopersicum:GCF_000883395.1	-0.0562247891374165	4.70599771100713
DNA virus	Equid alphaherpesvirus 9 :Varicellovirus equidalpha9:dsDNA:Equus:GCF_000883455.1	2.28065479287867	-1.85433893982758
RNA virus	Grapevine leafroll-associated virus 10 :Grapevine leafroll-associated virus 10:ssRNA(+):Vitis vinifera:GCF_000883475.1	-1.26479030774859	3.40638979812313
RNA virus	Pepper veinal mottle virus :Pepper veinal mottle virus:ssRNA(+)::GCF_000883555.1	-3.87745531093255	2.3302455902696
DNA virus	human papillomavirus 108 :Gammapapillomavirus 6:dsDNA::GCF_000883655.1	-3.66807592800136	-3.32425635725209
RNA virus	Calicivirus pig/AB90/CAN :St-Valerien swine virus:ssRNA(+):Sus scrofa:GCF_000883855.1	2.42158429822902	0.102798372837521
RNA virus	Wesselsbron virus :Orthoflavivirus wesselsbronense:ssRNA(+)::GCF_000883915.1	-0.975698970396571	-1.34867475030929
DNA virus	Passionfruit severe leaf distortion virus :Passionfruit severe leaf distortion virus:ssDNA(+/-):Passiflora edulis f. flavicarpa:GCF_000883955.1	1.70030914437189	4.25892213012746
RNA virus	Triticum mosaic virus :Triticum mosaic virus:ssRNA(+):Triticum aestivum:GCF_000883975.1	-3.71899049459475	2.76493598730607
RNA virus	Carrot yellow leaf virus :Carrot yellow leaf virus:ssRNA(+):Daucus carota:GCF_000884075.1	0.872827047603644	1.85234920223135
DNA virus	Human papillomavirus 116 :Gammapapillomavirus 9:dsDNA:Homo sapiens:GCF_000884175.1	-4.40253615021485	-3.25983909419339
DNA virus	Faba bean necrotic stunt virus :Faba bean necrotic stunt virus:ssDNA(+):Vicia faba:GCF_000884215.1	-1.95206071456993	1.79563268997986
DNA virus	Human mastadenovirus A :Human mastadenovirus A:dsDNA::GCF_000884295.1	-0.233152428381577	0.169215541102387
DNA virus	Fowl aviadenovirus A :Fowl aviadenovirus A:dsDNA::GCF_000884315.1	2.65453849849288	-1.83027927938629
DNA virus	Canis familiaris papillomavirus 6 :Lambdapapillomavirus 3:dsDNA:Canis lupus familiaris:GCF_000884335.1	-2.85620727683085	-2.6911319655932
RNA virus	HMO Astrovirus A :HMO Astrovirus A:ssRNA(+):Homo sapiens:GCF_000884395.1	-2.91604660391421	1.58874875761483
RNA virus	Barfin flounder nervous necrosis virus :Barfin flounder nervous necrosis virus:ssRNA(+)::GCF_000884415.1	2.1909842544223	0.432522961168537
DNA virus	Sweet potato leaf curl Canary virus :Sweet potato leaf curl Canary virus:ssDNA(+/-):Ipomoea batatas:GCF_000884435.1	0.0295278397864635	5.05231191899612
RNA virus	Enterovirus J :Enterovirus J:ssRNA(+)::GCF_000884595.1	-4.1925167921109	0.89184303612057
DNA virus	Cotton leaf curl Burewala alphasatellite :Cotton leaf curl Burewala alphasatellite:ssDNA:Gossypium hirsutum:GCF_000884675.1	-0.119361330518149	2.22078747229838
DNA virus	Eragrostis curvula streak virus :Eragrostis curvula streak virus:ssDNA(+/-):Eragrostis curvula:GCF_000884795.1	0.3079450425048	2.36932240363927
RNA virus	Cassava brown streak virus :Cassava brown streak virus:ssRNA(+):Manihot esculenta:GCF_000884835.1	-3.61785065937103	2.45051509827072
DNA virus	Sweet potato badnavirus B :Sweet potato badnavirus B:dsDNA-RT:Ipomoea batatas:GCF_000884855.1	-2.82936512464683	-0.676496463131057
RNA virus	Human cosavirus B :Cosavirus B:ssRNA(+):Homo sapiens:GCF_000884955.1	-3.38957242179978	0.864118806010084
RNA virus	Wheat yellow dwarf virus-GPV :Wheat yellow dwarf virus-GPV:ssRNA(+):Triticum aestivum:GCF_000884995.1	1.19875601285155	0.211253107954036
RNA virus	Salivirus A :Salivirus A:ssRNA(+):Homo sapiens:GCF_000885035.1	3.65012059525129	0.155583778847968
RNA virus	Tomato chocolate spot virus :Tomato chocolate spot virus:ssRNA(+):Solanum lycopersicum:GCF_000885175.1	-2.71070042333276	1.86703134488044
DNA virus	Chilli leaf curl Multan alphasatellite :Chilli leaf curl Multan alphasatellite:ssDNA:Solanum tuberosum:GCF_000885195.1	-0.188020370890136	2.27134816546074
