Abaca bunchy top virus:Abaca bunchy top virus	Musa	Abaca bunchy top virus :Abaca bunchy top virus:ssDNA(+):Musa sp.:GCF_000872625.1
Avian orthoavulavirus 1:Orthoavulavirus javaense	Chlamydotis	Avian orthoavulavirus 1 :Orthoavulavirus javaense:ssRNA(-):Anas platyrhynchos:GCF_002834085.1
Avian orthoavulavirus 1:Orthoavulavirus javaense	Chlamydotis	Avian orthoavulavirus 1 :Orthoavulavirus javaense:ssRNA(-)::GCF_004786615.1
Avian orthoavulavirus 1:Orthoavulavirus javaense	Chroicocephalus	Avian orthoavulavirus 1 :Orthoavulavirus javaense:ssRNA(-):Anas platyrhynchos:GCF_002834085.1
Avian orthoavulavirus 1:Orthoavulavirus javaense	Chroicocephalus	Avian orthoavulavirus 1 :Orthoavulavirus javaense:ssRNA(-)::GCF_004786615.1
Avian orthoavulavirus 1:Orthoavulavirus javaense	Circus	Avian orthoavulavirus 1 :Orthoavulavirus javaense:ssRNA(-):Anas platyrhynchos:GCF_002834085.1
Avian orthoavulavirus 1:Orthoavulavirus javaense	Circus	Avian orthoavulavirus 1 :Orthoavulavirus javaense:ssRNA(-)::GCF_004786615.1
Avian orthoavulavirus 1:Orthoavulavirus javaense	Columba	Avian orthoavulavirus 1 :Orthoavulavirus javaense:ssRNA(-):Anas platyrhynchos:GCF_002834085.1
Avian orthoavulavirus 1:Orthoavulavirus javaense	Columba	Avian orthoavulavirus 1 :Orthoavulavirus javaense:ssRNA(-)::GCF_004786615.1
Avian orthoavulavirus 1:Orthoavulavirus javaense	Columbidae	Avian orthoavulavirus 1 :Orthoavulavirus javaense:ssRNA(-):Anas platyrhynchos:GCF_002834085.1
Avian orthoavulavirus 1:Orthoavulavirus javaense	Columbidae	Avian orthoavulavirus 1 :Orthoavulavirus javaense:ssRNA(-)::GCF_004786615.1
Avian orthoavulavirus 1:Orthoavulavirus javaense	Copsychus	Avian orthoavulavirus 1 :Orthoavulavirus javaense:ssRNA(-):Anas platyrhynchos:GCF_002834085.1
Avian orthoavulavirus 1:Orthoavulavirus javaense	Copsychus	Avian orthoavulavirus 1 :Orthoavulavirus javaense:ssRNA(-)::GCF_004786615.1
Avian orthoavulavirus 1:Orthoavulavirus javaense	Coraciidae	Avian orthoavulavirus 1 :Orthoavulavirus javaense:ssRNA(-):Anas platyrhynchos:GCF_002834085.1
Avian orthoavulavirus 1:Orthoavulavirus javaense	Coraciidae	Avian orthoavulavirus 1 :Orthoavulavirus javaense:ssRNA(-)::GCF_004786615.1
Avian orthoavulavirus 1:Orthoavulavirus javaense	Corvus	Avian orthoavulavirus 1 :Orthoavulavirus javaense:ssRNA(-):Anas platyrhynchos:GCF_002834085.1
Avian orthoavulavirus 1:Orthoavulavirus javaense	Corvus	Avian orthoavulavirus 1 :Orthoavulavirus javaense:ssRNA(-)::GCF_004786615.1
Avian orthoavulavirus 1:Orthoavulavirus javaense	Corythornis	Avian orthoavulavirus 1 :Orthoavulavirus javaense:ssRNA(-):Anas platyrhynchos:GCF_002834085.1
Avian orthoavulavirus 1:Orthoavulavirus javaense	Corythornis	Avian orthoavulavirus 1 :Orthoavulavirus javaense:ssRNA(-)::GCF_004786615.1
Avian orthoavulavirus 1:Orthoavulavirus javaense	Coturnix	Avian orthoavulavirus 1 :Orthoavulavirus javaense:ssRNA(-):Anas platyrhynchos:GCF_002834085.1
Avian orthoavulavirus 1:Orthoavulavirus javaense	Coturnix	Avian orthoavulavirus 1 :Orthoavulavirus javaense:ssRNA(-)::GCF_004786615.1
Avian orthoavulavirus 1:Orthoavulavirus javaense	Cricetulus	Avian orthoavulavirus 1 :Orthoavulavirus javaense:ssRNA(-):Anas platyrhynchos:GCF_002834085.1
Avian orthoavulavirus 1:Orthoavulavirus javaense	Cricetulus	Avian orthoavulavirus 1 :Orthoavulavirus javaense:ssRNA(-)::GCF_004786615.1
Avian orthoavulavirus 1:Orthoavulavirus javaense	Cyanopica	Avian orthoavulavirus 1 :Orthoavulavirus javaense:ssRNA(-):Anas platyrhynchos:GCF_002834085.1
Avian orthoavulavirus 1:Orthoavulavirus javaense	Cyanopica	Avian orthoavulavirus 1 :Orthoavulavirus javaense:ssRNA(-)::GCF_004786615.1
Avian orthoavulavirus 1:Orthoavulavirus javaense	Cyanoramphus	Avian orthoavulavirus 1 :Orthoavulavirus javaense:ssRNA(-):Anas platyrhynchos:GCF_002834085.1
Avian orthoavulavirus 1:Orthoavulavirus javaense	Cyanoramphus	Avian orthoavulavirus 1 :Orthoavulavirus javaense:ssRNA(-)::GCF_004786615.1
Avian orthoavulavirus 1:Orthoavulavirus javaense	Cygnus	Avian orthoavulavirus 1 :Orthoavulavirus javaense:ssRNA(-):Anas platyrhynchos:GCF_002834085.1
Avian orthoavulavirus 1:Orthoavulavirus javaense	Cygnus	Avian orthoavulavirus 1 :Orthoavulavirus javaense:ssRNA(-)::GCF_004786615.1
Avian orthoavulavirus 1:Orthoavulavirus javaense	Dacelo	Avian orthoavulavirus 1 :Orthoavulavirus javaense:ssRNA(-):Anas platyrhynchos:GCF_002834085.1
Avian orthoavulavirus 1:Orthoavulavirus javaense	Dacelo	Avian orthoavulavirus 1 :Orthoavulavirus javaense:ssRNA(-)::GCF_004786615.1
Avian orthoavulavirus 1:Orthoavulavirus javaense	Dendrocopos	Avian orthoavulavirus 1 :Orthoavulavirus javaense:ssRNA(-):Anas platyrhynchos:GCF_002834085.1
Avian orthoavulavirus 1:Orthoavulavirus javaense	Dendrocopos	Avian orthoavulavirus 1 :Orthoavulavirus javaense:ssRNA(-)::GCF_004786615.1
Avian orthoavulavirus 1:Orthoavulavirus javaense	Dendrocygna	Avian orthoavulavirus 1 :Orthoavulavirus javaense:ssRNA(-):Anas platyrhynchos:GCF_002834085.1
Avian orthoavulavirus 1:Orthoavulavirus javaense	Dendrocygna	Avian orthoavulavirus 1 :Orthoavulavirus javaense:ssRNA(-)::GCF_004786615.1
Avian orthoavulavirus 1:Orthoavulavirus javaense	Dromaius	Avian orthoavulavirus 1 :Orthoavulavirus javaense:ssRNA(-):Anas platyrhynchos:GCF_002834085.1
Avian orthoavulavirus 1:Orthoavulavirus javaense	Dromaius	Avian orthoavulavirus 1 :Orthoavulavirus javaense:ssRNA(-)::GCF_004786615.1
Avian orthoavulavirus 1:Orthoavulavirus javaense	Eos	Avian orthoavulavirus 1 :Orthoavulavirus javaense:ssRNA(-):Anas platyrhynchos:GCF_002834085.1
Avian orthoavulavirus 1:Orthoavulavirus javaense	Eos	Avian orthoavulavirus 1 :Orthoavulavirus javaense:ssRNA(-)::GCF_004786615.1
Avian orthoavulavirus 1:Orthoavulavirus javaense	Falco	Avian orthoavulavirus 1 :Orthoavulavirus javaense:ssRNA(-):Anas platyrhynchos:GCF_002834085.1
Avian orthoavulavirus 1:Orthoavulavirus javaense	Falco	Avian orthoavulavirus 1 :Orthoavulavirus javaense:ssRNA(-)::GCF_004786615.1
Avian orthoavulavirus 1:Orthoavulavirus javaense	Fringillidae	Avian orthoavulavirus 1 :Orthoavulavirus javaense:ssRNA(-):Anas platyrhynchos:GCF_002834085.1
Avian orthoavulavirus 1:Orthoavulavirus javaense	Fringillidae	Avian orthoavulavirus 1 :Orthoavulavirus javaense:ssRNA(-)::GCF_004786615.1
Avian orthoavulavirus 1:Orthoavulavirus javaense	Fulica	Avian orthoavulavirus 1 :Orthoavulavirus javaense:ssRNA(-):Anas platyrhynchos:GCF_002834085.1
Avian orthoavulavirus 1:Orthoavulavirus javaense	Fulica	Avian orthoavulavirus 1 :Orthoavulavirus javaense:ssRNA(-)::GCF_004786615.1
Avian orthoavulavirus 1:Orthoavulavirus javaense	Galliformes	Avian orthoavulavirus 1 :Orthoavulavirus javaense:ssRNA(-):Anas platyrhynchos:GCF_002834085.1
Avian orthoavulavirus 1:Orthoavulavirus javaense	Galliformes	Avian orthoavulavirus 1 :Orthoavulavirus javaense:ssRNA(-)::GCF_004786615.1
Avian orthoavulavirus 1:Orthoavulavirus javaense	Gallinula	Avian orthoavulavirus 1 :Orthoavulavirus javaense:ssRNA(-):Anas platyrhynchos:GCF_002834085.1
Avian orthoavulavirus 1:Orthoavulavirus javaense	Gallinula	Avian orthoavulavirus 1 :Orthoavulavirus javaense:ssRNA(-)::GCF_004786615.1
Avian orthoavulavirus 1:Orthoavulavirus javaense	Gallus	Avian orthoavulavirus 1 :Orthoavulavirus javaense:ssRNA(-):Anas platyrhynchos:GCF_002834085.1
Avian orthoavulavirus 1:Orthoavulavirus javaense	Gallus	Avian orthoavulavirus 1 :Orthoavulavirus javaense:ssRNA(-)::GCF_004786615.1
Avian orthoavulavirus 1:Orthoavulavirus javaense	Grus	Avian orthoavulavirus 1 :Orthoavulavirus javaense:ssRNA(-):Anas platyrhynchos:GCF_002834085.1
Avian orthoavulavirus 1:Orthoavulavirus javaense	Grus	Avian orthoavulavirus 1 :Orthoavulavirus javaense:ssRNA(-)::GCF_004786615.1
Avian orthoavulavirus 1:Orthoavulavirus javaense	Gyps	Avian orthoavulavirus 1 :Orthoavulavirus javaense:ssRNA(-):Anas platyrhynchos:GCF_002834085.1
Avian orthoavulavirus 1:Orthoavulavirus javaense	Gyps	Avian orthoavulavirus 1 :Orthoavulavirus javaense:ssRNA(-)::GCF_004786615.1
Avian orthoavulavirus 1:Orthoavulavirus javaense	Halcyon	Avian orthoavulavirus 1 :Orthoavulavirus javaense:ssRNA(-):Anas platyrhynchos:GCF_002834085.1
Avian orthoavulavirus 1:Orthoavulavirus javaense	Halcyon	Avian orthoavulavirus 1 :Orthoavulavirus javaense:ssRNA(-)::GCF_004786615.1
Avian orthoavulavirus 1:Orthoavulavirus javaense	Haliaeetus	Avian orthoavulavirus 1 :Orthoavulavirus javaense:ssRNA(-):Anas platyrhynchos:GCF_002834085.1
Avian orthoavulavirus 1:Orthoavulavirus javaense	Haliaeetus	Avian orthoavulavirus 1 :Orthoavulavirus javaense:ssRNA(-)::GCF_004786615.1
Avian orthoavulavirus 1:Orthoavulavirus javaense	Homo	Avian orthoavulavirus 1 :Orthoavulavirus javaense:ssRNA(-):Anas platyrhynchos:GCF_002834085.1
Avian orthoavulavirus 1:Orthoavulavirus javaense	Homo	Avian orthoavulavirus 1 :Orthoavulavirus javaense:ssRNA(-)::GCF_004786615.1
Avian orthoavulavirus 1:Orthoavulavirus javaense	Ichthyaetus	Avian orthoavulavirus 1 :Orthoavulavirus javaense:ssRNA(-):Anas platyrhynchos:GCF_002834085.1
Avian orthoavulavirus 1:Orthoavulavirus javaense	Ichthyaetus	Avian orthoavulavirus 1 :Orthoavulavirus javaense:ssRNA(-)::GCF_004786615.1
Avian orthoavulavirus 1:Orthoavulavirus javaense	Laridae	Avian orthoavulavirus 1 :Orthoavulavirus javaense:ssRNA(-):Anas platyrhynchos:GCF_002834085.1
Avian orthoavulavirus 1:Orthoavulavirus javaense	Laridae	Avian orthoavulavirus 1 :Orthoavulavirus javaense:ssRNA(-)::GCF_004786615.1
Avian orthoavulavirus 1:Orthoavulavirus javaense	Larus	Avian orthoavulavirus 1 :Orthoavulavirus javaense:ssRNA(-):Anas platyrhynchos:GCF_002834085.1
Avian orthoavulavirus 1:Orthoavulavirus javaense	Larus	Avian orthoavulavirus 1 :Orthoavulavirus javaense:ssRNA(-)::GCF_004786615.1
Avian orthoavulavirus 1:Orthoavulavirus javaense	Leucophaeus	Avian orthoavulavirus 1 :Orthoavulavirus javaense:ssRNA(-):Anas platyrhynchos:GCF_002834085.1
Avian orthoavulavirus 1:Orthoavulavirus javaense	Leucophaeus	Avian orthoavulavirus 1 :Orthoavulavirus javaense:ssRNA(-)::GCF_004786615.1
Avian orthoavulavirus 1:Orthoavulavirus javaense	Limosa	Avian orthoavulavirus 1 :Orthoavulavirus javaense:ssRNA(-):Anas platyrhynchos:GCF_002834085.1
Avian orthoavulavirus 1:Orthoavulavirus javaense	Limosa	Avian orthoavulavirus 1 :Orthoavulavirus javaense:ssRNA(-)::GCF_004786615.1
Avian orthoavulavirus 1:Orthoavulavirus javaense	Lophura	Avian orthoavulavirus 1 :Orthoavulavirus javaense:ssRNA(-):Anas platyrhynchos:GCF_002834085.1
Avian orthoavulavirus 1:Orthoavulavirus javaense	Lophura	Avian orthoavulavirus 1 :Orthoavulavirus javaense:ssRNA(-)::GCF_004786615.1
Avian orthoavulavirus 1:Orthoavulavirus javaense	Loriini	Avian orthoavulavirus 1 :Orthoavulavirus javaense:ssRNA(-):Anas platyrhynchos:GCF_002834085.1
Avian orthoavulavirus 1:Orthoavulavirus javaense	Loriini	Avian orthoavulavirus 1 :Orthoavulavirus javaense:ssRNA(-)::GCF_004786615.1
Avian orthoavulavirus 1:Orthoavulavirus javaense	Mareca	Avian orthoavulavirus 1 :Orthoavulavirus javaense:ssRNA(-):Anas platyrhynchos:GCF_002834085.1
Avian orthoavulavirus 1:Orthoavulavirus javaense	Mareca	Avian orthoavulavirus 1 :Orthoavulavirus javaense:ssRNA(-)::GCF_004786615.1
Avian orthoavulavirus 1:Orthoavulavirus javaense	Meleagris	Avian orthoavulavirus 1 :Orthoavulavirus javaense:ssRNA(-):Anas platyrhynchos:GCF_002834085.1
Avian orthoavulavirus 1:Orthoavulavirus javaense	Meleagris	Avian orthoavulavirus 1 :Orthoavulavirus javaense:ssRNA(-)::GCF_004786615.1
Avian orthoavulavirus 1:Orthoavulavirus javaense	Melopsittacus	Avian orthoavulavirus 1 :Orthoavulavirus javaense:ssRNA(-):Anas platyrhynchos:GCF_002834085.1
Avian orthoavulavirus 1:Orthoavulavirus javaense	Melopsittacus	Avian orthoavulavirus 1 :Orthoavulavirus javaense:ssRNA(-)::GCF_004786615.1
Avian orthoavulavirus 1:Orthoavulavirus javaense	Mergus	Avian orthoavulavirus 1 :Orthoavulavirus javaense:ssRNA(-):Anas platyrhynchos:GCF_002834085.1
Avian orthoavulavirus 1:Orthoavulavirus javaense	Mergus	Avian orthoavulavirus 1 :Orthoavulavirus javaense:ssRNA(-)::GCF_004786615.1
Avian orthoavulavirus 1:Orthoavulavirus javaense	Milvus	Avian orthoavulavirus 1 :Orthoavulavirus javaense:ssRNA(-):Anas platyrhynchos:GCF_002834085.1
Avian orthoavulavirus 1:Orthoavulavirus javaense	Milvus	Avian orthoavulavirus 1 :Orthoavulavirus javaense:ssRNA(-)::GCF_004786615.1
Avian orthoavulavirus 1:Orthoavulavirus javaense	Motacilla	Avian orthoavulavirus 1 :Orthoavulavirus javaense:ssRNA(-):Anas platyrhynchos:GCF_002834085.1
Avian orthoavulavirus 1:Orthoavulavirus javaense	Motacilla	Avian orthoavulavirus 1 :Orthoavulavirus javaense:ssRNA(-)::GCF_004786615.1
Avian orthoavulavirus 1:Orthoavulavirus javaense	Mustela	Avian orthoavulavirus 1 :Orthoavulavirus javaense:ssRNA(-):Anas platyrhynchos:GCF_002834085.1
Avian orthoavulavirus 1:Orthoavulavirus javaense	Mustela	Avian orthoavulavirus 1 :Orthoavulavirus javaense:ssRNA(-)::GCF_004786615.1
Avian orthoavulavirus 1:Orthoavulavirus javaense	Myiarchus	Avian orthoavulavirus 1 :Orthoavulavirus javaense:ssRNA(-):Anas platyrhynchos:GCF_002834085.1
Avian orthoavulavirus 1:Orthoavulavirus javaense	Myiarchus	Avian orthoavulavirus 1 :Orthoavulavirus javaense:ssRNA(-)::GCF_004786615.1
Avian orthoavulavirus 1:Orthoavulavirus javaense	Nestor	Avian orthoavulavirus 1 :Orthoavulavirus javaense:ssRNA(-):Anas platyrhynchos:GCF_002834085.1
Avian orthoavulavirus 1:Orthoavulavirus javaense	Nestor	Avian orthoavulavirus 1 :Orthoavulavirus javaense:ssRNA(-)::GCF_004786615.1
Avian orthoavulavirus 1:Orthoavulavirus javaense	Nipponia	Avian orthoavulavirus 1 :Orthoavulavirus javaense:ssRNA(-):Anas platyrhynchos:GCF_002834085.1
Avian orthoavulavirus 1:Orthoavulavirus javaense	Nipponia	Avian orthoavulavirus 1 :Orthoavulavirus javaense:ssRNA(-)::GCF_004786615.1
Avian orthoavulavirus 1:Orthoavulavirus javaense	Numida	Avian orthoavulavirus 1 :Orthoavulavirus javaense:ssRNA(-):Anas platyrhynchos:GCF_002834085.1
Avian orthoavulavirus 1:Orthoavulavirus javaense	Numida	Avian orthoavulavirus 1 :Orthoavulavirus javaense:ssRNA(-)::GCF_004786615.1
Avian orthoavulavirus 1:Orthoavulavirus javaense	Numididae	Avian orthoavulavirus 1 :Orthoavulavirus javaense:ssRNA(-):Anas platyrhynchos:GCF_002834085.1
Avian orthoavulavirus 1:Orthoavulavirus javaense	Numididae	Avian orthoavulavirus 1 :Orthoavulavirus javaense:ssRNA(-)::GCF_004786615.1
Avian orthoavulavirus 1:Orthoavulavirus javaense	Nymphicus	Avian orthoavulavirus 1 :Orthoavulavirus javaense:ssRNA(-):Anas platyrhynchos:GCF_002834085.1
Avian orthoavulavirus 1:Orthoavulavirus javaense	Nymphicus	Avian orthoavulavirus 1 :Orthoavulavirus javaense:ssRNA(-)::GCF_004786615.1
Avian orthoavulavirus 1:Orthoavulavirus javaense	Otus	Avian orthoavulavirus 1 :Orthoavulavirus javaense:ssRNA(-):Anas platyrhynchos:GCF_002834085.1
Avian orthoavulavirus 1:Orthoavulavirus javaense	Otus	Avian orthoavulavirus 1 :Orthoavulavirus javaense:ssRNA(-)::GCF_004786615.1
Avian orthoavulavirus 1:Orthoavulavirus javaense	Passer	Avian orthoavulavirus 1 :Orthoavulavirus javaense:ssRNA(-):Anas platyrhynchos:GCF_002834085.1
Avian orthoavulavirus 1:Orthoavulavirus javaense	Passer	Avian orthoavulavirus 1 :Orthoavulavirus javaense:ssRNA(-)::GCF_004786615.1
Avian orthoavulavirus 1:Orthoavulavirus javaense	Passeridae	Avian orthoavulavirus 1 :Orthoavulavirus javaense:ssRNA(-):Anas platyrhynchos:GCF_002834085.1
Avian orthoavulavirus 1:Orthoavulavirus javaense	Passeridae	Avian orthoavulavirus 1 :Orthoavulavirus javaense:ssRNA(-)::GCF_004786615.1
Avian orthoavulavirus 1:Orthoavulavirus javaense	Passeriformes	Avian orthoavulavirus 1 :Orthoavulavirus javaense:ssRNA(-):Anas platyrhynchos:GCF_002834085.1
Avian orthoavulavirus 1:Orthoavulavirus javaense	Passeriformes	Avian orthoavulavirus 1 :Orthoavulavirus javaense:ssRNA(-)::GCF_004786615.1
Avian orthoavulavirus 1:Orthoavulavirus javaense	Pavo	Avian orthoavulavirus 1 :Orthoavulavirus javaense:ssRNA(-):Anas platyrhynchos:GCF_002834085.1
Avian orthoavulavirus 1:Orthoavulavirus javaense	Pavo	Avian orthoavulavirus 1 :Orthoavulavirus javaense:ssRNA(-)::GCF_004786615.1
Avian orthoavulavirus 1:Orthoavulavirus javaense	Pelecanidae	Avian orthoavulavirus 1 :Orthoavulavirus javaense:ssRNA(-):Anas platyrhynchos:GCF_002834085.1
Avian orthoavulavirus 1:Orthoavulavirus javaense	Pelecanidae	Avian orthoavulavirus 1 :Orthoavulavirus javaense:ssRNA(-)::GCF_004786615.1
Avian orthoavulavirus 1:Orthoavulavirus javaense	Pelecanus	Avian orthoavulavirus 1 :Orthoavulavirus javaense:ssRNA(-):Anas platyrhynchos:GCF_002834085.1
Avian orthoavulavirus 1:Orthoavulavirus javaense	Pelecanus	Avian orthoavulavirus 1 :Orthoavulavirus javaense:ssRNA(-)::GCF_004786615.1
Avian orthoavulavirus 1:Orthoavulavirus javaense	Penelopina	Avian orthoavulavirus 1 :Orthoavulavirus javaense:ssRNA(-):Anas platyrhynchos:GCF_002834085.1
Avian orthoavulavirus 1:Orthoavulavirus javaense	Penelopina	Avian orthoavulavirus 1 :Orthoavulavirus javaense:ssRNA(-)::GCF_004786615.1
Avian orthoavulavirus 1:Orthoavulavirus javaense	Perdicinae	Avian orthoavulavirus 1 :Orthoavulavirus javaense:ssRNA(-):Anas platyrhynchos:GCF_002834085.1
Avian orthoavulavirus 1:Orthoavulavirus javaense	Perdicinae	Avian orthoavulavirus 1 :Orthoavulavirus javaense:ssRNA(-)::GCF_004786615.1
Avian orthoavulavirus 1:Orthoavulavirus javaense	Phalacrocoracidae	Avian orthoavulavirus 1 :Orthoavulavirus javaense:ssRNA(-):Anas platyrhynchos:GCF_002834085.1
Avian orthoavulavirus 1:Orthoavulavirus javaense	Phalacrocoracidae	Avian orthoavulavirus 1 :Orthoavulavirus javaense:ssRNA(-)::GCF_004786615.1
Avian orthoavulavirus 1:Orthoavulavirus javaense	Phalacrocorax	Avian orthoavulavirus 1 :Orthoavulavirus javaense:ssRNA(-):Anas platyrhynchos:GCF_002834085.1
Avian orthoavulavirus 1:Orthoavulavirus javaense	Phalacrocorax	Avian orthoavulavirus 1 :Orthoavulavirus javaense:ssRNA(-)::GCF_004786615.1
Avian orthoavulavirus 1:Orthoavulavirus javaense	Phasianidae	Avian orthoavulavirus 1 :Orthoavulavirus javaense:ssRNA(-):Anas platyrhynchos:GCF_002834085.1
Avian orthoavulavirus 1:Orthoavulavirus javaense	Phasianidae	Avian orthoavulavirus 1 :Orthoavulavirus javaense:ssRNA(-)::GCF_004786615.1
Avian orthoavulavirus 1:Orthoavulavirus javaense	Phasianinae	Avian orthoavulavirus 1 :Orthoavulavirus javaense:ssRNA(-):Anas platyrhynchos:GCF_002834085.1
Avian orthoavulavirus 1:Orthoavulavirus javaense	Phasianinae	Avian orthoavulavirus 1 :Orthoavulavirus javaense:ssRNA(-)::GCF_004786615.1
Avian orthoavulavirus 1:Orthoavulavirus javaense	Phasianus	Avian orthoavulavirus 1 :Orthoavulavirus javaense:ssRNA(-):Anas platyrhynchos:GCF_002834085.1
Avian orthoavulavirus 1:Orthoavulavirus javaense	Phasianus	Avian orthoavulavirus 1 :Orthoavulavirus javaense:ssRNA(-)::GCF_004786615.1
Avian orthoavulavirus 1:Orthoavulavirus javaense	Phoenicopterus	Avian orthoavulavirus 1 :Orthoavulavirus javaense:ssRNA(-):Anas platyrhynchos:GCF_002834085.1
Avian orthoavulavirus 1:Orthoavulavirus javaense	Phoenicopterus	Avian orthoavulavirus 1 :Orthoavulavirus javaense:ssRNA(-)::GCF_004786615.1
Avian orthoavulavirus 1:Orthoavulavirus javaense	Phoeniculus	Avian orthoavulavirus 1 :Orthoavulavirus javaense:ssRNA(-):Anas platyrhynchos:GCF_002834085.1
Avian orthoavulavirus 1:Orthoavulavirus javaense	Phoeniculus	Avian orthoavulavirus 1 :Orthoavulavirus javaense:ssRNA(-)::GCF_004786615.1
Avian orthoavulavirus 1:Orthoavulavirus javaense	Pica	Avian orthoavulavirus 1 :Orthoavulavirus javaense:ssRNA(-):Anas platyrhynchos:GCF_002834085.1
Avian orthoavulavirus 1:Orthoavulavirus javaense	Pica	Avian orthoavulavirus 1 :Orthoavulavirus javaense:ssRNA(-)::GCF_004786615.1
Avian orthoavulavirus 1:Orthoavulavirus javaense	Picidae	Avian orthoavulavirus 1 :Orthoavulavirus javaense:ssRNA(-):Anas platyrhynchos:GCF_002834085.1
Avian orthoavulavirus 1:Orthoavulavirus javaense	Picidae	Avian orthoavulavirus 1 :Orthoavulavirus javaense:ssRNA(-)::GCF_004786615.1
Avian orthoavulavirus 1:Orthoavulavirus javaense	Picus	Avian orthoavulavirus 1 :Orthoavulavirus javaense:ssRNA(-):Anas platyrhynchos:GCF_002834085.1
Avian orthoavulavirus 1:Orthoavulavirus javaense	Picus	Avian orthoavulavirus 1 :Orthoavulavirus javaense:ssRNA(-)::GCF_004786615.1
Avian orthoavulavirus 1:Orthoavulavirus javaense	Platycercus	Avian orthoavulavirus 1 :Orthoavulavirus javaense:ssRNA(-):Anas platyrhynchos:GCF_002834085.1
Avian orthoavulavirus 1:Orthoavulavirus javaense	Platycercus	Avian orthoavulavirus 1 :Orthoavulavirus javaense:ssRNA(-)::GCF_004786615.1
Avian orthoavulavirus 1:Orthoavulavirus javaense	Primolius	Avian orthoavulavirus 1 :Orthoavulavirus javaense:ssRNA(-):Anas platyrhynchos:GCF_002834085.1
Avian orthoavulavirus 1:Orthoavulavirus javaense	Primolius	Avian orthoavulavirus 1 :Orthoavulavirus javaense:ssRNA(-)::GCF_004786615.1
Avian orthoavulavirus 1:Orthoavulavirus javaense	Psarocolius	Avian orthoavulavirus 1 :Orthoavulavirus javaense:ssRNA(-):Anas platyrhynchos:GCF_002834085.1
Avian orthoavulavirus 1:Orthoavulavirus javaense	Psarocolius	Avian orthoavulavirus 1 :Orthoavulavirus javaense:ssRNA(-)::GCF_004786615.1
Avian orthoavulavirus 1:Orthoavulavirus javaense	Psittacidae	Avian orthoavulavirus 1 :Orthoavulavirus javaense:ssRNA(-):Anas platyrhynchos:GCF_002834085.1
Avian orthoavulavirus 1:Orthoavulavirus javaense	Psittacidae	Avian orthoavulavirus 1 :Orthoavulavirus javaense:ssRNA(-)::GCF_004786615.1
Avian orthoavulavirus 1:Orthoavulavirus javaense	Psittaciformes	Avian orthoavulavirus 1 :Orthoavulavirus javaense:ssRNA(-):Anas platyrhynchos:GCF_002834085.1
